DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays
2012-01-16,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,9.0,6.69888050349,0.30617345663617773,0.30510940654000174,0.7443200559433333,0.14068552579595395,797.0463706295586,0.1153604395652817,1,16,1,2012,0
2012-05-11,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,15.0322580645,11.133983626600001,0.6016802251048856,0.6032589819182036,0.7406727305256875,0.1378294371570049,4955.860857969598,0.8643648890440983,2,11,5,2012,0
2013-01-05,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,21.05,13.933817928,0.8964758810307283,0.7914776963246397,0.6619390939667458,0.07617597355564709,5403.554833417769,0.944994785048431,2,5,1,2013,2
2012-02-16,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.5217391304,12.2469646155,0.5766710496278273,0.6780790706587457,0.843353850769984,0.21823530923671164,4912.5186714542615,0.8565589408228079,2,16,2,2012,0
2011-11-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,13.7407407407,9.00680337981,0.5384116933715493,0.46025940113537644,0.6554816475891941,0.07111938081338176,2016.491722110575,0.33498312216772885,2,4,11,2011,0
2012-11-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,9.6,8.406764193819999,0.3355661084732508,0.4199217982550739,0.8757046035229166,0.24356801384049676,1879.7523868796684,0.3103563034388581,2,11,11,2012,0
2013-02-10,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,8.13333333333,6.51225950109,0.26371740398246446,0.2925638194188622,0.8006876435769674,0.18482494529126658,584.4685506498537,0.07707507398574046,2,10,2,2013,0
2012-11-11,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.416666666700001,10.6195744886,0.47354827959892126,0.5686778545333189,0.855267744046026,0.22756464822761457,1402.5714537480035,0.22441579245668425,2,11,11,2012,0
2012-10-11,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,15.407407407400001,10.9201974456,0.620057948476163,0.5888872170871343,0.7087628149791868,0.11284193622789718,2377.1599998508937,0.3999396489942337,2,11,10,2012,0
2012-03-23,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.3684210526,12.1161532505,0.471184835369076,0.6692852834915053,0.9796038798301606,0.3249277798817949,4912.5186714542615,0.8565589408228079,2,23,3,2012,0
2012-07-29,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.3214285714,9.55317892187,0.5178705323660782,0.4969894683605086,0.7171287126352109,0.11939296815238154,3029.579253321205,0.5174406640701572,2,29,7,2012,1
2012-08-08,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.7272727273,8.007031541869999,0.39078866647151206,0.39304979164429577,0.7464181945792039,0.1423285022882237,591.2192684676628,0.07829088144676259,2,8,8,2012,0
2011-12-05,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.652173913,8.74699270738,0.4360974973631389,0.4427936422762203,0.7506747472779502,0.14566165477995385,1181.3369431650299,0.18457135281905562,1,5,12,2011,0
2011-09-05,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,12.12,7.551600271910001,0.45901524618895767,0.3624334483523022,0.6230693293655116,0.04573846651580016,487.13881467586566,0.059545942659244996,2,5,9,2011,1
2011-12-05,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.823529411760001,6.38587595908,0.29752855903680814,0.2840676924204326,0.7237326086961192,0.12456424034572866,823.5052672605634,0.12012569932025531,2,5,12,2011,0
2011-10-20,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.208333333299999,8.24082713592,0.46334249770778263,0.4087666882206312,0.6750165572103073,0.08641646211076948,1013.6221962809236,0.1543658478507986,2,20,10,2011,0
2011-11-08,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,13.291666666700001,9.78232286217,0.5164125635279861,0.5123936577569045,0.735974133829126,0.1341501359959052,2567.4154543705886,0.43420474603250286,2,8,11,2011,0
2011-12-03,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,11.8095238095,9.67790807778,0.4438057152371789,0.5053743793399338,0.8195002807814102,0.1995564411781784,584.4685506498537,0.07707507398574046,2,3,12,2011,2
2012-05-06,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,8.823529411760001,6.673036172890001,0.29752855903680814,0.303372022767757,0.7562774329279367,0.15004891530656117,2887.7278382421723,0.49189315735099653,2,6,5,2012,0
2012-08-09,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.7857142857,8.65964306363,0.5406148462883225,0.43692156704581675,0.6281606367406509,0.049725285207979864,3833.4597352605124,0.6622199177864786,2,9,8,2012,0
2011-12-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,10.4736842105,8.16747221233,0.37836593483120834,0.4038354073206907,0.7798089046967835,0.16847555989703278,2571.4703686921193,0.43493503801314476,1,14,12,2011,0
2012-01-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,6.6428571428600005,4.44811356484,0.190702324419245,0.15380171686372976,0.6696084936315398,0.08218160309015565,506.26018847884245,0.06298971109425822,2,23,1,2012,0
2012-07-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.8636363636,8.41368191044,0.44645656767497227,0.4203868413928744,0.7091992414952006,0.11318368605040896,3779.583120066245,0.6525167139945791,2,17,7,2012,0
2012-06-25,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,11.409090909100001,7.950196708610001,0.42418940719456805,0.3892290729523532,0.6968299903955404,0.10349777281460848,2887.7278382421723,0.49189315735099653,2,25,6,2012,0
2012-11-23,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,6.833333333330001,5.92119971464,0.20003332500213955,0.25282985620277687,0.8665170314111543,0.23637355836334717,477.88487627158105,0.05787930399067451,2,23,11,2012,2
2012-03-01,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,7.25,5.79079729686,0.22044488877804796,0.24406356049100217,0.798730661635862,0.18329250350211923,356.2123684197035,0.035966027974703205,2,1,3,2012,0
2011-10-06,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,14.0333333333,9.38628248299,0.5527451470455467,0.4857698639898862,0.668856233943869,0.0815925357321674,4598.323701126353,0.799972278567049,2,6,10,2011,0
2012-04-12,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,9.65,6.14966836932,0.33801549612634024,0.2681886495587035,0.6372713336082901,0.05685954246144098,1275.4904022040619,0.20152843517238794,2,12,4,2012,0
2012-07-12,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,10.7619047619,7.4626051878999995,0.39248521203052406,0.35645075848651997,0.6934279156901297,0.10083373113958549,1971.1346885251635,0.32681429903939496,2,12,7,2012,0
2012-11-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,10.181818181799999,8.003786982460001,0.36406807389012785,0.39283167630773463,0.7860862214930111,0.17339109967805988,1181.3369431650299,0.18457135281905562,1,7,11,2012,0
2012-08-26,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,8.666666666669999,7.48013241543,0.2898442056157448,0.3576290254400879,0.8630922017800527,0.23369169812888568,845.501645814704,0.12408725746612233,2,26,8,2012,1
2011-11-24,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.043478260899999,8.79296341023,0.40627886506827976,0.4458840203698313,0.7962132221839868,0.18132118770371053,5403.554833417769,0.944994785048431,2,24,11,2011,2
2012-06-22,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,MCO,Orlando,0.12172951756461914,0.799418501658604,13.7857142857,8.74476411751,0.5406148462883225,0.44264382543882363,0.634335220959932,0.0545603788230446,719.5833211080045,0.10140930783327907,2,22,6,2012,0
2012-05-02,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.8125,10.3035188164,0.39496375906066933,0.5474310285077214,0.9529265957364162,0.30403776341944777,1148.3068853131601,0.1786226238308058,2,2,5,2012,0
2012-07-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,11.826086956500001,8.205608801930001,0.44461710659234105,0.4063991375610013,0.6938566266350623,0.10116943917739618,1503.038669073009,0.24250998529318785,2,6,7,2012,1
2012-06-30,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,15.0333333333,11.1833723041,0.601732900107335,0.6065791331788106,0.7439050313165054,0.14036053501892254,1181.3369431650299,0.18457135281905562,1,30,6,2012,0
2012-04-18,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,9.894736842110001,7.02293652448,0.35000460411274686,0.3268940555943778,0.709764861516256,0.11362660263478686,807.5231832777396,0.1172473184615949,2,18,4,2012,0
2013-02-26,ATL,Atlanta,0.3621887489465847,0.7387003640355518,SFO,San Francisco,0.5460776929914688,0.0,9.125,9.1642421036,0.3122969257689013,0.47084321110396155,1.0043005045041096,0.3442668135776643,4219.517597667142,0.7317491207790822,2,26,2,2013,0
2013-01-05,MCO,Orlando,0.12172951756461914,0.799418501658604,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,18.513513513499998,13.240555589300001,0.7722191073855029,0.7448731718814372,0.7151832946050477,0.11786958164371564,719.5833211080045,0.10140930783327907,2,5,1,2013,2
2012-10-05,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,12.36,9.55196314901,0.47077230692378685,0.4969077380936121,0.7728125525088997,0.16299696950276,5360.173660023075,0.9371818152717916,2,5,10,2012,0
2012-04-24,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,BOS,Boston,0.765205407339852,1.0,10.0,7.831560082979999,0.35516120969796616,0.3812537320022008,0.7831560082979999,0.17109655568824178,477.88487627158105,0.05787930399067451,2,24,4,2012,0
2013-03-05,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,12.0454545455,8.82354681265,0.45536343187203293,0.44793998799719725,0.7325208674625188,0.1314460079822064,5708.968886670745,1.0000000000000002,2,5,3,2013,0
2012-07-23,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,12.653846153800002,7.91425199342,0.4851671697442977,0.386812691354562,0.6254424067771139,0.04759673762093192,5708.968886670745,1.0000000000000002,2,23,7,2012,0
2012-01-03,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,10.9047619048,8.06786689221,0.3994834624700219,0.397139444887609,0.7398480556149263,0.13718366405651428,797.0463706295586,0.1153604395652817,1,3,1,2012,2
2012-12-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.61111111111,5.54276304944,0.28712266377876117,0.22738947118692568,0.6436757089673089,0.06187457720826228,1408.7645504937798,0.22553117209979162,2,27,12,2012,2
2011-09-19,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.8181818182,8.16867631427,0.4442298516293813,0.4039163530106009,0.6911956881294751,0.09908575445927881,1013.6221962809236,0.1543658478507986,2,19,9,2011,0
2011-11-01,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.833333333299999,9.27020936167,0.5429475964331889,0.4779668544828348,0.6701356165078799,0.08259437395265157,353.95533631165074,0.03555953542816277,2,1,11,2011,0
2012-06-22,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,10.0869565217,6.788446357790001,0.3594210143101178,0.3111304664086628,0.6729925268524816,0.08483151713111226,1181.3369431650299,0.18457135281905562,1,22,6,2012,0
2012-11-21,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.4,7.863305853610001,0.3747563109226815,0.3833878397716616,0.7560871013086539,0.14989987349832645,845.501645814704,0.12408725746612233,2,21,11,2012,0
2012-07-22,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.765205407339852,1.0,13.6296296296,9.09415766873,0.5329686096985615,0.46613178863709026,0.6672343941745755,0.08032253165826042,5708.968886670745,1.0000000000000002,2,22,7,2012,1
2012-05-07,SFO,San Francisco,0.5460776929914688,0.0,JFK,New York,0.6855685441510919,0.9460042871958705,16.1290322581,11.8116945877,0.6554087284655046,0.6488180658159933,0.7323250644357888,0.1312926817126585,5403.554833417769,0.944994785048431,2,7,5,2012,0
2012-05-07,LGA,New York,0.6919176200316315,0.9441805859593362,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.5909090909,7.90213407528,0.38410851832494125,0.3859980649416872,0.7461242474519709,0.14209832292268632,1181.3369431650299,0.18457135281905562,1,7,5,2012,0
2013-02-22,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.142857142899999,8.008031682539999,0.41114721319925235,0.39311702604850274,0.7186695099687743,0.12059951082554765,5403.554833417769,0.944994785048431,2,22,2,2013,0
2013-01-27,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,9.35,7.32892610788,0.32331917020780365,0.3474641893271171,0.7838423644791445,0.17163401639349052,584.4685506498537,0.07707507398574046,2,27,1,2013,0
2012-09-12,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,17.5588235294,12.390590702899999,0.7254509901938495,0.6877343268687782,0.7056617820751796,0.11041362950119482,3390.7244973177953,0.5824830927442406,2,12,9,2012,0
2012-11-30,JFK,New York,0.6855685441510919,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.8846153846,10.6558037635,0.5454597888987753,0.5711133656427247,0.7674540106684403,0.15880088916459623,4598.323701126353,0.799972278567049,2,30,11,2012,2
2012-06-03,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.42105263158,6.56011339226,0.326799878978035,0.29578079474874486,0.6963248852118775,0.10310224321103811,860.1757255797753,0.12673006614862148,2,3,6,2012,0
2012-06-15,DTW,Detroit,0.7581909654479757,0.7596208255651364,LGA,New York,0.6919176200316315,0.9441805859593362,11.8181818182,9.095453409660001,0.4442298516293813,0.46621889475330813,0.7696152885085085,0.16049330768441528,1054.935853740084,0.16180645703289903,1,15,6,2012,0
2011-12-09,LGA,New York,0.6919176200316315,0.9441805859593362,CLT,Charlotte,0.4350230308347669,0.8065405004832809,8.13333333333,6.64257551886,0.26371740398246446,0.30132430689448575,0.8167101047782036,0.19737155524919814,797.0463706295586,0.1153604395652817,1,9,12,2011,0
2013-02-10,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,8.8,6.2458407213,0.2963759060238201,0.2746538308882084,0.7097546274204545,0.11361858868445296,1560.8617188022472,0.25292394380503647,1,10,2,2013,0
2012-11-05,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.6496383639449108,0.34459434731456895,7.75,5.18330653798,0.2449387653089422,0.20322502601308326,0.668813746836129,0.08155926561452698,1864.999597204111,0.3076993190643796,2,5,11,2012,0
2013-01-18,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.1,9.3120241142,0.5560109972512988,0.48077784903364973,0.660427242141844,0.07499209706357812,3779.583120066245,0.6525167139945791,2,18,1,2013,0
2012-04-30,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.0555555556,8.362888765060001,0.3578827515369094,0.4169722748525252,0.8316684959691419,0.20908493046126497,2249.1880633960923,0.37689184291756184,2,30,4,2012,0
2012-08-03,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.88888888889,6.11544706546,0.3007303729627001,0.2658881241973917,0.6879877948641641,0.09657376924795391,477.88487627158105,0.05787930399067451,2,3,8,2012,1
2012-11-11,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,IAH,Houston,0.1935367281207072,0.5262526896201161,12.217391304300001,8.85210053007,0.46378622735437164,0.44985951015664427,0.7245491537096335,0.12520364721768085,2567.4154543705886,0.43420474603250286,2,11,11,2012,0
2012-11-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,13.5217391304,13.121355131,0.527683296566039,0.7368599273095474,0.9703896077613385,0.3177124166338031,390.6479276846078,0.042167888429941125,2,15,11,2012,0
2012-05-14,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.6363636364,6.75098197122,0.3863352343754311,0.30861192498187007,0.6347077066937274,0.05485205893124573,3390.7244973177953,0.5824830927442406,2,14,5,2012,0
2012-03-04,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.70588235294,6.322229688589999,0.2917652939708882,0.27978907521712093,0.7262020588246251,0.12649797744041025,2821.5329251956728,0.47997142230952744,2,4,3,2012,0
